,Geographic,Sector,Size_Frame,Size_Inter,Weights,age,export,exporter,family_own,female_own,foreign_ow,geometry,gpsAccurac,gpsAltitud,Lat,Lon,innovative,leader,limited_li,node,number_cli,partnershi,product_re,product_ye,public_,region,sales_ex_1,sales_expo,sales_per_,sector_1,share_fore,share_sold,share_wome,size_,wt,years,rank,ID
1122,Dhaka,Leather and Lather goods,50+,Oct-49,1.608695652,16-20years,55,Exporter,1,male_owned,domestic_owned,POINT (90.24324000000007 23.77546000000007),8,0,23.77546,90.24324,1,0,0,Domestic_Production_House,16,0,75500000,20,0,Dhaka,5,50,2924394.8,leather,0,50,0,Small,2.235507246,20,5,1122
1123,Dhaka,Leather and Lather goods,50+,Oct-49,1.608695652,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.24454000000009 23.78076000000004),6,0,23.78076,90.24454,1,0,0,Domestic_Production_House,8,0,62000000,20,0,Dhaka,0,0,2990030.3,leather,0,0,0,Small,1.341304348,30,5,1123
1124,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,20+years,95,Exporter,1,male_owned,domestic_owned,POINT (90.24406000000005 23.77861000000007),24,0,23.77861,90.24406,1,0,0,Manufacturer,25,0,90000000,35,0,Dhaka,5,90,4340366.5,leather,0,5,0,Small,1.253896104,35,5,1124
1125,Dhaka,Footwear,0-9,0-9,1.67961165,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38592000000006 23.71607000000006),12,0,23.71607,90.38592,0,0,0,Domestic_Production_House,20,0,1400000,20,0,Dhaka,0,0,306741.56,footwear,0,0,0,Micro,1.339805825,20,10,1125
1126,Dhaka,Footwear,0-9,0-9,1.67961165,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38714000000005 23.71576000000005),8,0,23.71576,90.38714,0,0,0,Domestic_Production_House,20,0,16000000,10,0,Dhaka,0,0,1854727.9,footwear,0,0,0,Micro,2.67961165,10,10,1126
1127,Dhaka,Footwear,0-9,0-9,1.67961165,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38680000000005 23.71639000000005),16,0,23.71639,90.3868,0,0,0,Domestic_Production_House,12,0,6000000,3,0,Dhaka,0,0,1019607.8,footwear,0,0,0,Micro,1.07184466,3,10,1127
1128,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38968000000006 23.71336000000002),16,0,23.71336,90.38968,0,0,0,Manufacturer,10,0,3304000,4,0,Dhaka,0,0,2538769.3,plastic,0,0,0,Small,2.109174312,4,5,1128
1129,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38951000000009 23.71395000000007),24,0,23.71395,90.38951,0,0,0,Mould_Dice_Making,6,0,750000,4,0,Dhaka,0,0,385185.19,light_engineering,0,0,0,Micro,4.203389831,4,10,1129
1130,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38983000000008 23.71480000000003),16,146.16116,23.7148,90.38983,0,0,0,Mould_Dice_Making,15,0,2400000,3,0,Dhaka,0,0,1040000,light_engineering,0,0,0,Micro,2.101694915,3,10,1130
1131,Dhaka,Footwear,0-9,0-9,1.466666667,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40984000000003 23.71754000000004),12,0,23.71754,90.40984,0,0,0,Input_Importer,2,0,23000000,3,0,Dhaka,0,0,4717948.5,footwear,0,0,0,Micro,1.4667,35,10,1131
1132,Dhaka,Footwear,0-9,0-9,1.466666667,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40935000000007 23.71594000000005),16,0,23.71594,90.40935,0,0,0,Input_Importer,15,0,64000000,3,0,Dhaka,0,0,22260870,footwear,0,0,0,Micro,1.4667,8,10,1132
1133,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41259000000008 23.72184000000004),12,0,23.72184,90.41259,1,0,0,Electrical_Goods,15,0,5000000,7,0,Dhaka,0,0,384615.38,light_engineering,0,0,0,Small,5.79390681,7,5,1133
1134,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41254000000004 23.72213000000005),8,0,23.72213,90.41254,1,0,0,Electrical_Goods,25,0,4000000,10,0,Dhaka,0,0,307692.31,light_engineering,0,0,0,Small,5.79390681,10,5,1134
1135,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41199000000006 23.72216000000003),6,0,23.72216,90.41199,1,0,0,Electrical_Goods,35,0,9500000,10,0,Dhaka,0,0,769230.75,light_engineering,0,0,0,Small,6.952688172,25,5,1135
1136,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41290000000004 23.72218000000004),24,0,23.72218,90.4129,1,0,0,Electrical_Goods,25,0,7000000,8,0,Dhaka,0,0,388888.88,light_engineering,0,0,0,Small,5.79390681,8,5,1136
1137,Dhaka,Plastic Product,Oct-49,Oct-49,4.5,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39405000000005 23.71630000000005),12,0,23.7163,90.39405,0,0,0,Input_Supplier,30,0,34800000,5,0,Dhaka,0,0,4833333.5,plastic,0,0,0,Small,5.462121212,5,5,1137
1138,Dhaka,Plastic Product,Oct-49,Oct-49,4.5,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39398000000006 23.71647000000007),32,11.13721,23.71647,90.39398,0,0,0,Input_Supplier,30,0,5750000,8,0,Dhaka,0,0,1045454.6,plastic,0,0,0,Small,6.008333333,20,5,1138
1139,Dhaka,Plastic Product,0-9,Oct-49,4.175,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39330000000007 23.71647000000007),12,0,23.71647,90.3933,0,0,0,Input_Supplier,40,0,85000000,15,0,Dhaka,0,0,11333333,plastic,0,0,0,Small,3.40625,15,5,1139
1140,Dhaka,Leather and Lather goods,0-9,Oct-49,1.611940299,20+years,95,Exporter,1,male_owned,domestic_owned,POINT (90.24109000000004 23.77628000000004),6,0,23.77628,90.24109,1,0,0,Domestic_Production_House,17,0,60500000,35,0,Dhaka,5,90,4750472,leather,0,5,0,Small,1.143656716,35,5,1140
1141,Dhaka,Leather and Lather goods,0-9,Oct-49,1.611940299,11-15years,100,Exporter,1,male_owned,domestic_owned,POINT (90.24419000000006 23.77954000000005),8,0,23.77954,90.24419,1,0,0,Domestic_Production_House,9,0,175000000,11,0,Dhaka,10,90,13741035,leather,0,0,0,Small,1.307036247,11,5,1141
1142,Dhaka,Plastic Product,Oct-49,0-9,4.5,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39287000000007 23.71671000000004),16,0,23.71671,90.39287,0,0,0,Input_Supplier,50,0,4000000,30,0,Dhaka,0,0,714285.69,plastic,0,0,0,Micro,4.291666667,30,10,1142
1143,Dhaka,Plastic Product,Oct-49,Oct-49,4.5,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39322000000004 23.71668000000005),48,0,23.71668,90.39322,1,0,0,Input_Supplier,15,0,2870000,5,0,Dhaka,0,0,372727.28,plastic,0,0,0,Small,4.621794872,5,5,1143
1144,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41017000000005 23.71389000000005),24,114.82336,23.71389,90.41017,0,0,0,Manufacturer,7,0,5500000,8,0,Dhaka,0,0,420755.78,leather,0,0,0,Small,2.507792208,8,5,1144
1145,Dhaka,Footwear,0-9,0-9,1.466666667,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41005000000007 23.71739000000002),24,0,23.71739,90.41005,0,0,0,Input_Importer,15,0,9000000,10,0,Dhaka,0,0,2000000,footwear,0,0,0,Micro,1.4667,10,10,1145
1146,Dhaka,Footwear,0-9,0-9,1.67961165,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40828000000005 23.72101000000004),12,0,23.72101,90.40828,0,0,0,Domestic_Production_House,3,0,1500000,17,0,Dhaka,0,0,500000,footwear,0,0,0,Micro,1.07184466,17,10,1146
1147,Dhaka,Leather and Lather goods,0-9,0-9,1.214285714,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40906000000007 23.71669000000003),48,0,23.71669,90.40906,0,0,0,Input_Importer,10,0,15000000,10,0,Dhaka,0,0,2500000,leather,0,0,0,Micro,1.2143,10,10,1147
1148,Dhaka,Light Engineering,0-9,0-9,1.234042553,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43996000000004 23.69698000000005),24,39.89888,23.69698,90.43996,0,0,0,Foundry,2,0,6000000,4,0,Dhaka,0,0,888888.88,light_engineering,0,0,0,Micro,1.234,4,10,1148
1149,Dhaka,Light Engineering,0-9,0-9,1.234042553,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44026000000008 23.69695000000007),16,0,23.69695,90.44026,0,0,0,Foundry,4,0,6500000,9,0,Dhaka,0,0,883660.13,light_engineering,0,0,0,Micro,1.234,9,10,1149
1150,Tangail,Light Engineering,Oct-49,50+,1,16-20years,50,Exporter,0,male_owned,domestic_owned,POINT (90.40646000000004 23.77061000000003),8,0,23.77061,90.40646,1,1,1,Bi-cycle,25,0,0,17,0,Dhaka,50,0,0,light_engineering,0,50,0,Large,1,17,1,1150
1151,Dhaka,Light Engineering,0-9,0-9,1.234042553,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43345000000005 23.69619000000006),12,0,23.69619,90.43345,0,0,0,Foundry,20,0,612000,1,0,Dhaka,0,0,306000,light_engineering,0,0,0,Micro,1.234,1,10,1151
1152,Dhaka,Leather and Lather goods,0-9,0-9,1.75,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39030000000008 23.71663000000007),12,0,23.71663,90.3903,1,1,0,Hide_Skin_Supplier,5,0,8500000,40,0,Dhaka,0,0,1747899.3,leather,0,0,0,Micro,1.42,40,10,1152
1153,Dhaka,Light Engineering,50+,50+,1,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41242000000005 23.72295000000003),6,0,23.72295,90.41242,1,0,0,Foundry,25,0,80000000,37,0,Dhaka,0,0,567375.88,light_engineering,0,0,0,Medium,1,37,2,1153
1154,Dhaka,Plastic Product,0-9,0-9,1,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40742000000006 23.71437000000003),8,0,23.71437,90.40742,0,0,0,Dealer,20,0,1087500,6,0,Dhaka,0,0,819565.19,plastic,0,0,0,Micro,1,15,10,1154
1155,Dhaka,Light Engineering,Oct-49,Oct-49,2.311111111,16-20years,0,Non-exporter,0,female_owned,domestic_owned,POINT (90.41160000000008 23.72135000000003),12,0,23.72135,90.4116,0,1,0,Electrical_Goods,20,1,37500000,17,0,Dhaka,0,0,1439645.6,light_engineering,0,0,50,Small,2.781075269,17,5,1155
1156,Dhaka,Light Engineering,50+,50+,1.458333333,20+years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.41201000000007 23.72116000000005),8,30.08494,23.72116,90.41201,0,1,0,Electrical_Goods,25,1,550000000,25,0,Dhaka,0,0,3607922.3,light_engineering,0,0,0,Medium,1.4583,25,2,1156
1157,Dhaka,Leather and Lather goods,0-9,0-9,1.75,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38964000000004 23.71747000000005),16,0,23.71747,90.38964,0,0,0,Hide_Skin_Supplier,6,0,3500000,24,0,Dhaka,0,0,1307588.6,leather,0,0,0,Micro,5.68,24,10,1157
1158,Dhaka,Leather and Lather goods,0-9,0-9,1.75,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39024000000006 23.71683000000007),16,0,23.71683,90.39024,0,0,0,Hide_Skin_Supplier,8,0,1461900,40,0,Dhaka,0,0,444554.41,leather,0,0,0,Micro,2.84,40,10,1158
1159,Dhaka,Leather and Lather goods,0-9,0-9,1.75,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39029000000005 23.71658000000008),16,0,23.71658,90.39029,0,0,0,Hide_Skin_Supplier,6,0,4501750,30,0,Dhaka,0,0,608028.56,leather,0,0,0,Micro,1.136,30,10,1159
1160,Dhaka,Leather and Lather goods,0-9,0-9,1.75,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39061000000004 23.71672000000007),16,0,23.71672,90.39061,0,0,0,Hide_Skin_Supplier,2,0,20000000,25,0,Dhaka,0,0,1029703,leather,0,0,0,Small,1.42,25,5,1160
1161,Dhaka,Leather and Lather goods,0-9,0-9,1.75,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38888000000009 23.71692000000007),12,0,23.71692,90.38888,0,0,0,Hide_Skin_Supplier,5,0,1121340,15,0,Dhaka,0,0,269952.22,leather,0,0,0,Micro,1.893333333,15,10,1161
1162,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43021000000005 23.72925000000004),24,0.29181,23.72925,90.43021,0,0,0,Dealer,0,0,1880000,4,0,Dhaka,0,0,2350000,plastic,0,0,0,Micro,1,4,10,1162
1163,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.43011000000007 23.73665000000005),8,0,23.73665,90.43011,0,0,0,Dealer,0,0,4500000,4,0,Dhaka,0,0,2142857.3,plastic,0,0,0,Micro,1,4,10,1163
1164,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.44250000000005 23.74480000000006),8,0,23.7448,90.4425,0,0,0,Dealer,0,0,1350000,5,0,Dhaka,0,0,2250000,plastic,0,0,0,Micro,1,5,10,1164
1165,Dhaka,Leather and Lather goods,0-9,0-9,1.611940299,20+years,80,Exporter,1,male_owned,domestic_owned,POINT (90.36450000000008 23.73541000000006),32,0,23.73541,90.3645,1,0,0,Domestic_Production_House,13,0,25000000,10,0,Dhaka,60,20,3125000,leather,0,20,0,Micro,1.307036247,28,10,1165
1166,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36521000000005 23.73707000000007),32,0,23.73707,90.36521,1,1,0,Manufacturer,5,0,8000000,47,0,Dhaka,0,0,822134.38,leather,0,0,0,Micro,1.396296296,47,10,1166
1167,Dhaka,Leather and Lather goods,Oct-49,Oct-49,4.545454545,6-10years,90,Exporter,1,male_owned,domestic_owned,POINT (90.36475000000007 23.73539000000005),8,0,23.73539,90.36475,0,0,0,Domestic_Production_House,2,0,35000000,9,0,Dhaka,60,30,2692307.8,leather,0,10,0,Small,3.193939394,9,5,1167
1168,Dhaka,Leather and Lather goods,0-9,0-9,1.611940299,0-5years,80,Exporter,1,male_owned,domestic_owned,POINT (90.36474000000004 23.73530000000005),12,0,23.7353,90.36474,0,0,0,Domestic_Production_House,4,0,35000000,5,0,Dhaka,30,50,4375000,leather,0,20,0,Micro,1.307036247,5,10,1168
1169,Dhaka,Light Engineering,0-9,0-9,2.13559322,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38961000000006 23.71749000000006),32,0,23.71749,90.38961,1,0,0,Mould_Dice_Making,12,0,720000,3,0,Dhaka,0,0,236363.64,light_engineering,0,0,0,Micro,4.203389831,3,10,1169
1170,Dhaka,Leather and Lather goods,0-9,0-9,1.75,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38962000000004 23.71758000000006),32,0,23.71758,90.38962,0,0,0,Hide_Skin_Supplier,10,0,23750000,10,0,Dhaka,0,0,2715877.5,leather,0,0,0,Micro,1.136,10,10,1170
1171,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38958000000008 23.71756000000005),8,0,23.71756,90.38958,0,0,0,Manufacturer,25,0,40000000,18,0,Dhaka,0,0,3636363.8,plastic,0,0,0,Small,4.218348624,18,5,1171
1172,Dhaka,Plastic Product,0-9,0-9,1.546875,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38913000000008 23.71711000000005),24,0,23.71711,90.38913,0,0,0,Manufacturer,13,0,10000000,5,0,Dhaka,0,0,2000000,plastic,0,0,0,Micro,1,5,10,1172
1173,Dhaka,Plastic Product,0-9,0-9,1.546875,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38803000000007 23.71292000000005),12,0,23.71292,90.38803,1,0,0,Manufacturer,20,0,6000000,27,0,Dhaka,0,0,666666.69,plastic,0,0,0,Micro,1,27,10,1173
1174,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39014000000003 23.71434000000005),16,0,23.71434,90.39014,1,0,0,Manufacturer,5,0,1600000,2,0,Dhaka,0,0,145709.28,plastic,0,0,0,Small,3.51529052,7,5,1174
1175,Dhaka,Plastic Product,0-9,0-9,1.546875,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38575000000009 23.71385000000004),6,0,23.71385,90.38575,1,1,0,Manufacturer,15,0,8550000,4,0,Dhaka,0,0,1000000,plastic,0,0,0,Micro,1.123376623,4,10,1175
1176,Dhaka,Plastic Product,Oct-49,Oct-49,1.514851485,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38768000000005 23.71419000000003),8,0,23.71419,90.38768,1,0,0,Manufacturer,25,0,15000000,5,0,Dhaka,0,0,945454.5,plastic,0,0,0,Small,2.00873744,5,5,1176
1177,Dhaka,Plastic Product,0-9,0-9,1.546875,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39346000000006 23.71770000000004),6,0,23.7177,90.39346,1,0,0,Manufacturer,25,1,23000000,2,0,Dhaka,0,0,2181984.3,plastic,0,0,0,Small,1,2,5,1177
1178,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,20+years,70,Exporter,1,male_owned,domestic_owned,POINT (90.24461000000008 23.78437000000002),6,0,23.78437,90.24461,1,0,0,Manufacturer,20,0,68500000,45,0,Dhaka,20,50,3303501,leather,0,30,0,Small,1.475171887,45,5,1178
1179,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,20+years,60,Exporter,1,male_owned,domestic_owned,POINT (90.24491000000006 23.78437000000002),6,0,23.78437,90.24491,1,0,0,Manufacturer,25,0,75500000,5,0,Dhaka,10,50,2112740.5,leather,0,40,0,Medium,1,35,2,1179
1180,Dhaka,Leather and Lather goods,50+,50+,1.608695652,20+years,100,Exporter,1,male_owned,domestic_owned,POINT (90.24070000000006 23.77303000000006),4,0,23.77303,90.2407,0,0,0,Domestic_Production_House,15,0,650000000,40,0,Dhaka,100,0,1851851.9,leather,0,0,0,Large,1,40,1,1180
1181,Dhaka,Leather and Lather goods,50+,50+,1.608695652,16-20years,100,Exporter,1,male_owned,domestic_owned,POINT (90.24260000000004 23.77631000000002),8,0,23.77631,90.2426,0,1,0,Domestic_Production_House,10,0,158000000,17,0,Dhaka,100,0,1564356.4,leather,0,0,0,Medium,1.341304348,17,2,1181
1182,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36534000000006 23.73729000000003),32,0,23.73729,90.36534,1,0,0,Manufacturer,3,0,11000000,20,0,Dhaka,0,0,2134328.3,leather,0,0,0,Micro,1.196825397,20,10,1182
1183,Dhaka,Leather and Lather goods,0-9,0-9,1.611940299,16-20years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.36544000000004 23.73717000000005),12,0,23.73717,90.36544,1,1,0,Domestic_Production_House,8,1,8200000,17,0,Dhaka,0,0,527722.75,leather,0,0,0,Small,2.287313433,17,5,1183
1184,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36526000000004 23.73704000000004),16,0,23.73704,90.36526,1,0,0,Manufacturer,4,0,1800000,29,0,Dhaka,0,0,600000,leather,0,0,0,Micro,2.792592593,29,10,1184
1185,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39644000000004 23.71569000000005),8,0,23.71569,90.39644,1,0,0,Manufacturer,35,0,7500000,30,0,Dhaka,0,0,576923.06,leather,0,0,0,Small,1.003116883,30,5,1185
1186,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39651000000004 23.71575000000007),8,0,23.71575,90.39651,1,0,0,Manufacturer,20,0,10000000,20,0,Dhaka,0,0,370370.38,leather,0,0,0,Small,1.929070929,20,5,1186
1187,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39629000000008 23.71537000000006),8,0,23.71537,90.39629,1,0,0,Manufacturer,25,0,8500000,6,0,Dhaka,0,0,1214285.8,leather,0,0,0,Micro,1.396296296,6,10,1187
1188,Chittagong,Leather and Lather goods,0-9,0-9,1.058823529,11-15years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.41069000000005 23.71616000000006),16,0,23.71616,90.41069,0,0,0,Manufacturer,20,0,4200000,15,0,Dhaka,0,0,700000,leather,0,0,0,Micro,1,15,10,1188
1189,Dhaka,Footwear,0-9,0-9,1.67961165,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40794000000005 23.72171000000003),12,0,23.72171,90.40794,0,0,0,Domestic_Production_House,12,0,3500000,4,0,Dhaka,0,0,875000,footwear,0,0,0,Micro,1.786407767,4,10,1189
1190,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.40993000000003 23.71571000000006),12,0,23.71571,90.40993,0,0,0,Manufacturer,15,0,2500000,8,0,Dhaka,0,0,208333.33,leather,0,0,0,Small,2.507792208,8,5,1190
1191,Dhaka,Plastic Product,50+,50+,1.258064516,6-10years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.25900000000007 23.78595000000007),8,0,23.78595,90.259,1,0,1,Manufacturer,20,0,33550000,9,0,Dhaka,0,0,640161.44,plastic,0,0,0,Medium,1,9,2,1191
1192,Dhaka,Leather and Lather goods,50+,50+,1.742857143,16-20years,80,Exporter,1,male_owned,domestic_owned,POINT (90.24316000000005 23.77727000000004),6,0,23.77727,90.24316,1,0,0,Manufacturer,30,0,442000000,17,0,Dhaka,20,60,6241412,leather,0,20,0,Medium,3.4375,17,2,1192
1193,Dhaka,Plastic Product,50+,50+,1.258064516,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.26623000000006 23.79291000000006),8,0,23.79291,90.26623,1,0,0,Manufacturer,25,0,52000000,7,0,Dhaka,0,0,1008908.1,plastic,0,0,0,Medium,1.305765766,7,2,1193
1194,Dhaka,Plastic Product,50+,50+,1.258064516,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.25513000000007 23.83422000000007),12,0,23.83422,90.25513,1,0,1,Manufacturer,15,0,346500000,5,0,Dhaka,0,0,6829527,plastic,0,0,0,Medium,1.958648649,5,2,1194
1195,Dhaka,Plastic Product,50+,50+,1.258064516,6-10years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.27136000000007 23.79345000000006),6,0,23.79345,90.27136,1,0,1,Manufacturer,25,0,390000000,7,0,Dhaka,0,0,7274358,plastic,0,0,0,Medium,1,7,2,1195
1196,Dhaka,Leather and Lather goods,0-9,0-9,1.876712329,20+years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.36596000000009 23.73827000000006),8,0,23.73827,90.36596,1,0,0,Manufacturer,8,0,35000000,34,0,Dhaka,0,0,5833333.5,leather,0,0,0,Micro,1.396296296,34,10,1196
1197,Dhaka,Leather and Lather goods,0-9,Oct-49,1.611940299,16-20years,80,Exporter,0,male_owned,domestic_owned,POINT (90.36630000000008 23.73636000000005),12,0,23.73636,90.3663,1,0,1,Domestic_Production_House,10,0,50000000,17,0,Dhaka,20,60,4545454.5,leather,0,20,0,Small,1.143656716,17,5,1197
1198,Dhaka,Leather and Lather goods,0-9,0-9,1.611940299,20+years,100,Exporter,0,male_owned,domestic_owned,POINT (90.24071000000004 23.77351000000004),16,0,23.77351,90.24071,1,1,1,Domestic_Production_House,8,0,75000000,20,0,Dhaka,0,100,7523511,leather,0,0,0,Micro,1.524875622,30,10,1198
1199,Dhaka,Plastic Product,0-9,0-9,1,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39444000000003 23.71893000000006),8,0,23.71893,90.39444,0,0,0,Input_Importer,9,0,6650000,6,0,Dhaka,0,0,3872340.5,plastic,0,0,0,Micro,1,6,10,1199
1200,Dhaka,Plastic Product,0-9,0-9,1,0-5years,0,Non-exporter,0,male_owned,domestic_owned,POINT (90.39405000000005 23.71884000000006),8,0,23.71884,90.39405,0,0,0,Input_Importer,12,1,3600000,4,0,Dhaka,0,0,3216495,plastic,0,0,0,Micro,1,4,10,1200
1201,Dhaka,Plastic Product,0-9,0-9,1,16-20years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39466000000004 23.72020000000003),6,50.33755,23.7202,90.39466,0,0,0,Input_Importer,10,0,33300000,20,0,Dhaka,0,0,5157024.5,plastic,0,0,0,Micro,1,20,10,1201
1202,Dhaka,Leather and Lather goods,0-9,0-9,1.611940299,6-10years,60,Exporter,1,male_owned,domestic_owned,POINT (90.36576000000008 23.73834000000005),12,0,23.73834,90.36576,0,0,0,Domestic_Production_House,5,0,30000000,8,0,Dhaka,60,0,3391304.5,leather,0,40,0,Micro,2.287313433,8,10,1202
1203,Dhaka,Leather and Lather goods,Oct-49,Oct-49,4.545454545,20+years,60,Exporter,1,male_owned,domestic_owned,POINT (90.36787000000004 23.73704000000004),8,0.11644,23.73704,90.36787,0,0,0,Domestic_Production_House,10,0,100000000,40,0,Dhaka,0,60,4761905,leather,0,40,0,Small,4.790909091,40,5,1203
1204,Dhaka,Plastic Product,0-9,0-9,1,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.38226000000003 23.71587000000005),32,0,23.71587,90.38226,0,0,0,Dealer,7,0,1080000,10,0,Dhaka,0,0,900000,plastic,0,0,0,Micro,1,10,10,1204
1205,Dhaka,Plastic Product,Oct-49,Oct-49,4.5,0-5years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39433000000008 23.71632000000005),32,0,23.71632,90.39433,0,0,0,Input_Supplier,40,0,15300000,2,0,Dhaka,0,0,1545454.5,plastic,0,0,0,Small,5.006944444,2,5,1205
1206,Dhaka,Plastic Product,0-9,0-9,1,6-10years,0,Non-exporter,1,male_owned,domestic_owned,POINT (90.39868000000007 23.71247000000005),32,4.28178,23.71247,90.39868,0,0,0,Dealer,50,0,1850000,5,0,Dhaka,0,0,925000,plastic,0,0,0,Micro,1,10,10,1206
1207,Dhaka,Leather and Lather goods,Oct-49,Oct-49,1.272727273,20+years,20,Exporter,1,male_owned,domestic_owned,POINT (90.24338000000006 23.77540000000005),8,0,23.7754,90.24338,0,0,0,Manufacturer,17,0,19000000,20,0,Dhaka,20,0,1084368.8,leather,0,80,0,Small,1,24,5,1207
